,power_output,NYC_demand,Pdifference,PV2G,Charging,Discharging,Critical,Driving,Charging_noscale,Parked_neutral,Notavailbutparked,Total_needed,margin,noscale,Discharging_noscale,P_balance
2013-04-02 16:30:00,6307.6487050000005,4780.0317,1527.617005000001,-1500,0,100000,70000,1536,,11900.0,85.0,193256.8149210904,11815.0,34.0,20.0,27.617005000000972
2013-04-02 16:45:00,6533.238273,4817.2285,1716.0097729999998,-1650,0,55000,55000,1541,,11907.0,89.0,125143.58108108108,11818.0,22.0,11.0,66.00977299999977
2013-04-02 17:00:00,6758.827841,4783.6387,1975.189141,-1950,0,90000,85000,1837,,11598.0,99.0,204374.0246228542,11499.0,35.0,18.0,25.189141000000063
2013-04-02 17:15:00,6857.77256275,4823.3496,2034.4229627500008,-1950,0,115000,90000,1778,,11651.0,96.0,238129.52742324938,11555.0,41.0,23.0,84.4229627500008
2013-04-02 17:30:00,6956.7172845000005,4852.8174,2103.899884500001,-2100,0,120000,90000,1821,,11607.0,95.0,244824.30327159422,11512.0,42.0,24.0,3.899884500001008
2013-04-02 17:45:00,7055.66200625,4844.416,2211.2460062499995,-2200,0,165000,115000,1729,,11685.0,88.0,323659.1435681799,11597.0,56.0,33.0,11.246006249999482
2013-04-02 18:00:00,7154.606728,4845.372,2309.234727999999,-2300,0,60000,70000,1658,,11786.0,93.0,149424.01228773786,11693.0,26.0,12.0,9.234727999998995
2013-04-02 18:15:00,7150.263772,4887.033,2263.230772,-2250,5000,0,40000,1528,1.0,11933.0,0.0,50757.82950929493,11933.0,9.0,,13.230771999999888
2013-04-02 18:30:00,7145.920816,4899.7153,2246.205516,-2200,0,90000,80000,1480,,11956.0,103.0,192639.01741398167,11853.0,34.0,18.0,46.20551599999999
2013-04-02 18:45:00,7141.57786,4898.7563,2242.8215600000003,-2150,0,55000,70000,1178,,12267.0,115.0,138272.9736388273,12152.0,25.0,11.0,92.82156000000032
2013-04-02 19:00:00,7137.234904,4949.7026,2187.5323040000003,-2100,0,20000,50000,1114,,12342.0,126.0,77097.30171708913,12216.0,14.0,4.0,87.5323040000003
2013-04-02 19:15:00,7045.769599,4973.315,2072.4545990000006,-2000,0,50000,60000,1010,,12438.0,130.0,120170.31630170316,12308.0,22.0,10.0,72.4545990000006
2013-04-02 19:30:00,6954.304294,5044.5923,1909.711993999999,-1750,0,0,35000,861,0.0,12602.0,0.0,37389.95955270045,12602.0,7.0,,159.7119939999991
2013-04-02 19:45:00,6862.838989,5091.9126,1770.9263890000002,-1750,0,25000,45000,755,,12701.0,140.0,74982.1073558648,12561.0,14.0,5.0,20.9263890000002
2013-04-02 20:00:00,6771.373684,5085.997,1685.3766839999998,-1500,0,0,30000,755,0.0,12709.0,0.0,31781.360597719227,12709.0,6.0,,185.37668399999984
2013-04-02 20:15:00,6742.00209825,5073.462,1668.5400982499996,-1650,0,5000,35000,596,,12866.0,148.0,42338.519566242336,12718.0,8.0,1.0,18.540098249999573
2013-04-02 20:30:00,6712.6305125,5077.716,1634.9145124999995,-1550,0,10000,35000,643,,12818.0,152.0,47822.48520710059,12666.0,9.0,2.0,84.91451249999955
2013-04-02 20:45:00,6683.258926750001,5037.6904,1645.5685267500005,-1500,0,0,30000,458,0.0,13006.0,0.0,31055.948355364282,13006.0,6.0,,145.5685267500005
2013-04-02 21:00:00,6653.887341,5031.3857,1622.5016409999998,-1500,10000,0,20000,551,2.0,12913.0,0.0,31279.510798049385,12913.0,6.0,,122.50164099999984
2013-04-02 21:15:00,6723.03840675,5012.626,1710.4124067499995,-1650,0,30000,45000,500,,12955.0,157.0,78845.70358229923,12798.0,15.0,6.0,60.41240674999949
2013-04-02 21:30:00,6792.1894725,4998.5073,1793.6821725,-1750,5000,0,30000,531,1.0,12932.0,0.0,36436.3552051936,12932.0,7.0,,43.68217249999998
2013-04-02 21:45:00,6861.3405382500005,4979.3887,1881.95183825,-1750,15000,0,20000,483,3.0,12980.0,0.0,36301.686301686306,12980.0,7.0,,131.95183825000004
2013-04-02 22:00:00,6930.491604000001,4940.3223,1990.169304000001,-1900,0,5000,40000,489,,12972.0,151.0,47244.738893219015,12821.0,9.0,1.0,90.16930400000092
2013-04-02 22:15:00,6999.97669575,4857.408,2142.5686957499993,-2000,0,0,40000,340,0.0,13122.0,0.0,41035.795887281034,13122.0,8.0,,142.56869574999928
2013-04-02 22:30:00,7069.461787499999,4831.1143,2238.3474874999993,-2000,35000,0,5000,320,7.0,13142.0,0.0,40973.38403041825,13142.0,8.0,,238.34748749999926
2013-04-02 22:45:00,7138.94687925,4765.919,2373.0278792500003,-2250,30000,0,15000,236,6.0,13225.0,0.0,45802.47846456098,13225.0,9.0,,123.0278792500003
2013-04-02 23:00:00,7208.431971,4760.617,2447.814971,-2250,40000,0,5000,270,8.0,13191.0,0.0,45920.454545454544,13191.0,9.0,,197.8149709999998
2013-04-02 23:15:00,7232.5944685,4689.5693,2543.0251684999994,-2500,45000,0,5000,236,9.0,13224.0,0.0,50891.64273840109,13224.0,10.0,,43.02516849999938
2013-04-02 23:30:00,7256.756966,4632.382,2624.3749660000003,-2500,45000,0,5000,250,9.0,13210.0,0.0,50945.53706505295,13210.0,10.0,,124.37496600000031
2013-04-02 23:45:00,7280.9194635,4589.4404,2691.4790635,-2500,40000,0,10000,297,8.0,13163.0,0.0,51127.3058528809,13163.0,10.0,,191.47906349999994
2013-04-03 00:00:00,7305.081961,4514.548,2790.533961,-2750,55000,0,0,0,11.0,13459.0,0.0,55000.0,13459.0,11.0,,40.53396100000009
2013-04-03 00:15:00,7309.7330695,4440.2207,2869.5123695,-2750,55000,0,0,0,11.0,13459.0,0.0,55000.0,13459.0,11.0,,119.5123695000002
2013-04-03 00:30:00,7314.384177999999,4410.04,2904.3441779999994,-2750,55000,0,0,0,11.0,13459.0,0.0,55000.0,13459.0,11.0,,154.34417799999937
2013-04-03 00:45:00,7319.0352865,4354.802,2964.2332865,-2750,55000,0,0,0,11.0,13459.0,0.0,55000.0,13459.0,11.0,,214.23328649999985
2013-04-03 01:00:00,7323.686395,4323.5464,3000.1399949999995,-3000,60000,0,0,0,12.0,13458.0,0.0,60000.0,13458.0,12.0,,0.13999499999954423
2013-04-03 01:15:00,7445.442027749999,4264.01,3181.432027749999,-3000,60000,0,0,0,12.0,13458.0,0.0,60000.0,13458.0,12.0,,181.43202774999918
2013-04-03 01:30:00,7567.197660499999,4235.9067,3331.2909604999995,-3250,65000,0,0,0,13.0,13457.0,0.0,65000.0,13457.0,13.0,,81.29096049999953
2013-04-03 01:45:00,7688.95329325,4205.54,3483.4132932499997,-3250,65000,0,0,0,13.0,13457.0,0.0,65000.0,13457.0,13.0,,233.4132932499997
2013-04-03 02:00:00,7810.708926,4162.8315,3647.877426,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,147.877426
2013-04-03 02:15:00,7918.716768249999,4122.451,3796.2657682499994,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,46.26576824999938
2013-04-03 02:30:00,8026.7246105,4112.4297,3914.2949105000007,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,164.2949105000007
2013-04-03 02:45:00,8134.73245275,4083.7354,4050.99705275,-4000,80000,0,0,0,16.0,13454.0,0.0,80000.0,13454.0,16.0,,50.997052749999966
2013-04-03 03:00:00,8242.740295,4060.4048,4182.335494999999,-4000,80000,0,0,0,16.0,13454.0,0.0,80000.0,13454.0,16.0,,182.33549499999936
2013-04-03 03:15:00,8274.00234625,4050.3801,4223.622246249999,-4000,80000,0,0,0,16.0,13454.0,0.0,80000.0,13454.0,16.0,,223.62224624999908
2013-04-03 03:30:00,8305.2643975,4010.8335,4294.4308974999985,-4250,85000,0,0,0,17.0,13453.0,0.0,85000.0,13453.0,17.0,,44.43089749999854
2013-04-03 03:45:00,8336.52644875,3996.4148,4340.11164875,-4250,85000,0,0,0,17.0,13453.0,0.0,85000.0,13453.0,17.0,,90.11164875000031
2013-04-03 04:00:00,8367.7885,3974.6826,4393.1059000000005,-4250,85000,0,0,0,17.0,13453.0,0.0,85000.0,13453.0,17.0,,143.10590000000047
2013-04-03 04:15:00,8348.147595,3997.296,4350.851595,-4250,85000,0,0,0,17.0,13453.0,0.0,85000.0,13453.0,17.0,,100.85159500000009
2013-04-03 04:30:00,8328.50669,4000.5488,4327.95789,-4250,85000,0,0,0,17.0,13453.0,0.0,85000.0,13453.0,17.0,,77.95788999999968
2013-04-03 04:45:00,8308.865785,4000.8145,4308.051285,-4250,85000,0,0,0,17.0,13453.0,0.0,85000.0,13453.0,17.0,,58.05128499999955
2013-04-03 05:00:00,8289.22488,4001.8425,4287.382379999999,-4250,85000,0,0,0,17.0,13453.0,0.0,85000.0,13453.0,17.0,,37.3823799999991
2013-04-03 05:15:00,8202.00359775,4007.103,4194.900597749999,-4000,80000,0,0,0,16.0,13454.0,0.0,80000.0,13454.0,16.0,,194.90059774999918
2013-04-03 05:30:00,8114.782315500001,3994.1143,4120.6680155,-4000,80000,0,0,0,16.0,13454.0,0.0,80000.0,13454.0,16.0,,120.66801550000037
2013-04-03 05:45:00,8027.56103325,4037.5085,3990.05253325,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,240.05253325000012
2013-04-03 06:00:00,7940.339751,4038.0166,3902.323151000001,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,152.32315100000096
2013-04-03 06:15:00,7657.8416875,4091.742,3566.0996875,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,66.09968750000007
2013-04-03 06:30:00,7375.343624,4124.389,3250.954624,-3250,65000,0,0,0,13.0,13457.0,0.0,65000.0,13457.0,13.0,,0.954623999999967
2013-04-03 06:45:00,7092.845560500001,4116.504,2976.341560500001,-2750,55000,0,0,0,11.0,13459.0,0.0,55000.0,13459.0,11.0,,226.34156050000092
2013-04-03 07:00:00,6810.347497000001,4150.213,2660.134497000001,-2500,50000,0,0,0,10.0,13460.0,0.0,50000.0,13460.0,10.0,,160.13449700000092
2013-04-03 07:15:00,6367.8924905,4174.7954,2193.0970905000004,-2000,40000,0,0,0,8.0,13462.0,0.0,40000.0,13462.0,8.0,,193.09709050000038
2013-04-03 07:30:00,5925.437484,4233.258,1692.1794840000002,-1500,30000,0,0,0,6.0,13464.0,0.0,30000.0,13464.0,6.0,,192.17948400000023
2013-04-03 07:45:00,5482.9824775,4227.8384,1255.1440775,-1250,25000,0,0,0,5.0,13465.0,0.0,25000.0,13465.0,5.0,,5.144077500000094
2013-04-03 08:00:00,5040.527471,4285.0244,755.5030710000001,-750,15000,0,0,0,3.0,13467.0,0.0,15000.0,13467.0,3.0,,5.503071000000091
2013-04-03 08:15:00,5196.63938275,4340.815,855.82438275,-750,15000,0,0,0,3.0,13467.0,0.0,15000.0,13467.0,3.0,,105.82438275000004
2013-04-03 08:30:00,5352.7512945,4395.9434,956.8078944999996,-750,15000,0,0,0,3.0,13467.0,0.0,15000.0,13467.0,3.0,,206.80789449999963
2013-04-03 08:45:00,5508.86320625,4466.633,1042.2302062500005,-1000,20000,0,0,0,4.0,13466.0,0.0,20000.0,13466.0,4.0,,42.23020625000049
2013-04-03 09:00:00,5664.975117999999,4525.958,1139.0171179999998,-1000,20000,0,0,0,4.0,13466.0,0.0,20000.0,13466.0,4.0,,139.01711799999975
2013-04-03 09:15:00,6027.96658325,4577.72,1450.2465832500002,-1250,25000,0,0,0,5.0,13465.0,0.0,25000.0,13465.0,5.0,,200.24658325000019
2013-04-03 09:30:00,6390.9580485,4638.5464,1752.4116484999995,-1750,35000,0,0,0,7.0,13463.0,0.0,35000.0,13463.0,7.0,,2.411648499999501
2013-04-03 09:45:00,6753.94951375,4695.2363,2058.7132137500003,-2000,40000,0,0,0,8.0,13462.0,0.0,40000.0,13462.0,8.0,,58.71321375000025
2013-04-03 10:00:00,7116.940979,4736.5938,2380.3471790000003,-2250,45000,0,0,0,9.0,13461.0,0.0,45000.0,13461.0,9.0,,130.34717900000032
2013-04-03 10:15:00,7344.988079250001,4777.447,2567.5410792500006,-2500,50000,0,0,0,10.0,13460.0,0.0,50000.0,13460.0,10.0,,67.54107925000062
2013-04-03 10:30:00,7573.035179500001,4815.5835,2757.451679500001,-2750,55000,0,0,0,11.0,13459.0,0.0,55000.0,13459.0,11.0,,7.451679500000864
2013-04-03 10:45:00,7801.08227975,4870.181,2930.90127975,-2750,55000,0,0,0,11.0,13459.0,0.0,55000.0,13459.0,11.0,,180.90127974999996
2013-04-03 11:00:00,8029.12938,4922.766,3106.3633800000007,-3000,60000,0,0,0,12.0,13458.0,0.0,60000.0,13458.0,12.0,,106.36338000000069
2013-04-03 11:15:00,8162.02212125,4931.872,3230.15012125,-3000,60000,0,0,0,12.0,13458.0,0.0,60000.0,13458.0,12.0,,230.1501212500002
2013-04-03 11:30:00,8294.914862500002,4985.3906,3309.524262500002,-3250,65000,0,0,0,13.0,13457.0,0.0,65000.0,13457.0,13.0,,59.524262500001896
2013-04-03 11:45:00,8427.80760375,5020.854,3406.9536037499993,-3250,65000,0,0,0,13.0,13457.0,0.0,65000.0,13457.0,13.0,,156.95360374999927
2013-04-03 12:00:00,8560.700345000001,5044.8535,3515.846845000001,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,15.84684500000094
2013-04-03 12:15:00,8636.184225500001,5055.653,3580.531225500001,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,80.5312255000008
2013-04-03 12:30:00,8711.668106000001,5092.841,3618.8271060000006,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,118.82710600000064
2013-04-03 12:45:00,8787.151986500001,5077.665,3709.486986500001,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,209.48698650000097
2013-04-03 13:00:00,8862.635867,5087.4023,3775.233567000001,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,25.23356700000113
2013-04-03 13:15:00,8876.97271425,5080.775,3796.19771425,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,46.19771424999999
2013-04-03 13:30:00,8891.3095615,5082.0366,3809.2729615,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,59.27296149999984
2013-04-03 13:45:00,8905.646408749999,5093.3745,3812.271908749999,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,62.27190874999906
2013-04-03 14:00:00,8919.983256,5089.0435,3830.939756,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,80.93975600000022
2013-04-03 14:15:00,8905.83227725,5079.3174,3826.51487725,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,76.51487725000015
2013-04-03 14:30:00,8891.6812985,5100.445,3791.2362985,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,41.236298499999975
2013-04-03 14:45:00,8877.53031975,5094.611,3782.91931975,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,32.919319749999886
2013-04-03 15:00:00,8863.379341,5077.1445,3786.234840999999,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,36.23484099999905
2013-04-03 15:15:00,8857.944186249999,5100.292,3757.6521862499985,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,7.652186249998522
2013-04-03 15:30:00,8852.5090315,5078.504,3774.0050315,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,24.00503149999986
2013-04-03 15:45:00,8847.07387675,5077.9517,3769.122176750001,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,19.122176750001017
2013-04-03 16:00:00,8841.638722,5069.4697,3772.169022,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,22.16902200000004
2013-04-03 16:15:00,8848.667170749999,5109.4844,3739.182770749999,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,239.18277074999878
2013-04-03 16:30:00,8855.6956195,5100.681,3755.0146195000007,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,5.014619500000663
2013-04-03 16:45:00,8862.72406825,5088.0645,3774.659568249999,-3750,75000,0,0,0,15.0,13455.0,0.0,75000.0,13455.0,15.0,,24.65956824999921
2013-04-03 17:00:00,8869.752517,5141.4185,3728.334017000001,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,228.33401700000104
2013-04-03 17:15:00,8865.558190750002,5128.8584,3736.6997907500017,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,236.69979075000174
2013-04-03 17:30:00,8861.363864500001,5162.7363,3698.6275645000014,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,198.62756450000143
2013-04-03 17:45:00,8857.16953825,5163.4688,3693.700738250001,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,193.700738250001
2013-04-03 18:00:00,8852.975212,5175.8745,3677.100711999999,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,177.10071199999902
2013-04-03 18:15:00,8858.367584,5167.4053,3690.9622839999993,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,190.96228399999927
2013-04-03 18:30:00,8863.759956,5183.1562,3680.603755999999,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,180.60375599999907
2013-04-03 18:45:00,8869.152328,5170.9014,3698.250928,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,198.25092799999993
2013-04-03 19:00:00,8874.544699999999,5146.6953,3727.8493999999982,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,227.84939999999824
2013-04-03 19:15:00,8886.42647525,5167.535,3718.89147525,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,218.89147524999998
2013-04-03 19:30:00,8898.3082505,5214.078,3684.2302505,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,184.23025049999978
2013-04-03 19:45:00,8910.19002575,5233.4272,3676.76282575,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,176.76282575000005
2013-04-03 20:00:00,8922.071801,5266.1094,3655.962401,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,155.96240100000023
2013-04-03 20:15:00,8911.120550500002,5251.5903,3659.530250500002,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,159.53025050000178
2013-04-03 20:30:00,8900.169300000001,5212.5093,3687.6600000000017,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,187.66000000000167
2013-04-03 20:45:00,8889.2180495,5201.086,3688.132049499999,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,188.13204949999908
2013-04-03 21:00:00,8878.266799,5158.7744,3719.4923990000007,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,219.49239900000066
2013-04-03 21:15:00,8852.123819499999,5134.034,3718.089819499999,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,218.08981949999907
2013-04-03 21:30:00,8825.98084,5114.3984,3711.58244,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,211.58244000000013
2013-04-03 21:45:00,8799.8378605,5058.312,3741.5258605,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,241.5258604999999
2013-04-03 22:00:00,8773.694881,5035.005,3738.6898809999993,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,238.68988099999933
2013-04-03 22:15:00,8696.692778249999,4977.2065,3719.4862782499986,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,219.48627824999858
2013-04-03 22:30:00,8619.6906755,4903.4023,3716.2883755,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,216.2883754999998
2013-04-03 22:45:00,8542.688572750001,4858.924,3683.764572750001,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,183.7645727500012
2013-04-03 23:00:00,8465.68647,4783.663,3682.023470000001,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,182.023470000001
2013-04-03 23:15:00,8237.98330975,4718.2734,3519.7099097499995,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,19.709909749999497
2013-04-03 23:30:00,8010.2801495,4678.475,3331.8051495,-3250,65000,0,0,0,13.0,13457.0,0.0,65000.0,13457.0,13.0,,81.80514949999997
2013-04-03 23:45:00,7782.57698925,4608.8516,3173.7253892500003,-3000,60000,0,0,0,12.0,13458.0,0.0,60000.0,13458.0,12.0,,173.72538925000026
2013-04-04 00:00:00,7554.873829,4524.479,3030.394829,-3000,60000,0,0,0,12.0,13458.0,0.0,60000.0,13458.0,12.0,,30.394828999999845
2013-04-04 00:15:00,7139.26497125,4473.1934,2666.0715712499996,-2500,50000,0,0,0,10.0,13460.0,0.0,50000.0,13460.0,10.0,,166.07157124999958
2013-04-04 00:30:00,6723.6561135,4446.2285,2277.4276135,-2250,45000,0,0,0,9.0,13461.0,0.0,45000.0,13461.0,9.0,,27.427613500000007
2013-04-04 00:45:00,6308.047255750001,4402.218,1905.8292557500008,-1750,35000,0,0,0,7.0,13463.0,0.0,35000.0,13463.0,7.0,,155.8292557500008
2013-04-04 01:00:00,5892.438398,4320.695,1571.7433980000003,-1500,30000,0,0,46,6.0,13418.0,0.0,30102.800953516093,13418.0,6.0,,71.7433980000003
2013-04-04 01:15:00,5453.0071295,4290.8096,1162.1975295000002,-1000,20000,0,0,52,4.0,13414.0,0.0,20077.507825309283,13414.0,4.0,,162.1975295000002
2013-04-04 01:30:00,5013.575860999999,4263.6016,749.9742609999994,-500,10000,0,0,53,2.0,13415.0,0.0,10039.50212417083,13415.0,2.0,,249.9742609999994
2013-04-04 01:45:00,4574.1445925,4232.479,341.66559249999955,-250,5000,0,0,45,1.0,13424.0,0.0,5016.759776536313,13424.0,1.0,,91.66559249999955
2013-04-04 02:00:00,4134.713324,4201.417,-66.70367600000009,100,0,5000,0,31,,13438.0,0.0,5011.533596249721,13438.0,1.0,1.0,33.29632399999991
2013-04-04 02:15:00,3813.413372,4189.461,-376.04762800000026,400,0,20000,0,23,,13443.0,0.0,20034.208373614932,13443.0,4.0,4.0,23.95237199999974
2013-04-04 02:30:00,3492.11342,4139.128,-647.0145799999996,700,0,35000,0,43,,13420.0,0.0,35112.08758471736,13420.0,7.0,7.0,52.98542000000043
2013-04-04 02:45:00,3170.813468,4128.8076,-957.9941320000004,1000,0,50000,0,16,,13444.0,0.0,50059.461870075815,13444.0,10.0,10.0,42.00586799999962
2013-04-04 03:00:00,2849.513516,4121.455,-1271.941484,1300,0,65000,0,12,,13445.0,0.0,65057.95809184128,13445.0,13.0,13.0,28.058516000000054
2013-04-04 03:15:00,2737.510931,4125.8154,-1388.3044690000006,1400,0,70000,0,21,,13435.0,0.0,70109.30180682578,13435.0,14.0,14.0,11.695530999999391
2013-04-04 03:30:00,2625.508346,4099.127,-1473.6186540000003,1500,0,75000,0,22,,13433.0,0.0,75122.69482450922,13433.0,15.0,15.0,26.381345999999667
2013-04-04 03:45:00,2513.505761,4141.6777,-1628.1719390000003,1700,0,85000,0,31,,13422.0,0.0,85196.07113624526,13422.0,17.0,17.0,71.8280609999997
2013-04-04 04:00:00,2401.503176,4127.241,-1725.7378239999998,1800,0,90000,0,60,,13392.0,0.0,90402.68456375839,13392.0,18.0,18.0,74.26217600000018
2013-04-04 04:15:00,2389.61112325,4126.965,-1737.35387675,1800,0,90000,0,52,,13400.0,0.0,90348.78521389178,13400.0,18.0,18.0,62.64612325000007
2013-04-04 04:30:00,2377.7190705,4146.8877,-1769.1686295000004,1800,0,90000,0,78,,13374.0,0.0,90524.1935483871,13374.0,18.0,18.0,30.831370499999593
2013-04-04 04:45:00,2365.82701775,4190.26,-1824.4329822500004,1900,0,95000,0,93,,13358.0,0.0,95660.4619869926,13358.0,19.0,19.0,75.56701774999965
